a,b,c,d,e,f,g,h,i,j,k,l,m
0,27.4246575342466,1,2,8,2,99,0,940,1751,1200,2,0
0,27.4438356164384,2,1,0,1,99,1.07123287671233,903,0,2500,2,1
0,26.5616438356164,1,1,0,2,99,0,746,0,1000,2,1
0,59.5342465753425,1,2,0,9,99,0,912,1594,1456,2,0
0,27.3808219178082,1,1,8,2,99,0,796,1805,1070,3,1
0,87.9616438356164,2,1,8,6,0,0,795,1805,1048,2,1
0,27.0767123287671,1,1,0,8,99,0,1,0,500,1,0
0,56.6904109589041,2,1,0,9,21,0,947,0,1611,2,1
0,20.3315068493151,2,1,0,8,0,0,1,0,500,1,0
0,19.7095890410959,1,1,0,2,99,0,485,0,1000,2,1
0,39.0931506849315,1,1,81,2,99,0,802,1003,1500,2,0
0,60.3506849315068,1,2,0,9,99,6.32054794520548,850,0,1720,1,0
0,46.3095890410959,1,2,81,2,99,25.3342465753425,728,0,950,1,0
0,68.8383561643836,2,1,8,9,99,0,853,0,986,2,1
0,60.8630136986301,1,2,9,9,99,0,918,0,1269,2,1
0,48.5945205479452,1,2,0,2,99,0,826,1900,1500,2,0
0,46.0383561643836,1,2,8,2,99,0,764,0,901,1,1
0,24.3260273972603,2,1,0,8,99,0,1,1656,500,3,0
0,61.1972602739726,1,1,8,9,99,0,936,1215,0,3,1
0,49.2547945205479,2,2,8,9,99,0,915,0,1850,2,1
0,74.8712328767123,1,1,0,9,99,0,774,1640,1070,1,0
0,23.7643835616438,1,1,0,2,99,8.32328767123288,479,0,0,1,0
0,34.4547945205479,1,2,8,99,99,0,952,1532,0,3,0
0,40.1369863013699,2,1,8,99,99,5.23561643835616,869,0,1000,3,0
0,24.613698630137,1,1,0,2,99,0,734,0,1200,2,0
0,22.5205479452055,2,2,81,2,99,4.23561643835616,512,1900,950,1,0
0,38.0328767123288,1,2,8,2,99,0,784,1433,1600,2,0
0,56.6904109589041,1,2,8,9,99,0,912,0,1082,2,1
0,67.3369863013699,1,2,8,9,99,0,792,1809,1500,3,0
0,31.386301369863,1,1,8,2,9,0,840,1760,2500,3,0
0,73.772602739726,2,1,9,9,99,0,983,1799,3841,1,1
0,25.6164383561644,1,1,0,5,99,0.989041095890411,728,1648,1100,1,1
0,32.3369863013699,1,2,0,2,99,0,764,0,1000,2,1
0,24.6082191780822,2,1,0,2,99,0,761,1626,1500,1,1
0,61.2219178082192,1,2,8,9,99,0,970,0,6000,1,0
0,39.6082191780822,1,1,0,2,99,7.32054794520548,804,0,1000,2,1
0,65.158904109589,1,2,8,9,99,0,854,1624,4500,3,0
0,30.4520547945205,1,2,0,2,99,4.23561643835616,764,1596,949,2,0
0,46.2630136986301,2,2,0,9,99,0,853,0,1500,1,0
0,50.3506849315068,1,2,8,9,99,0,962,0,1766,2,0
0,23.6328767123288,1,1,0,2,28,0,479,1491,900,1,0
0,23.1917808219178,1,1,0,2,99,0,543,0,1000,2,1
0,46.5616438356164,2,2,0,6,0,0,857,0,500,2,0
0,31.8876712328767,1,1,0,2,99,0,746,0,2000,2,1
0,46.3671232876712,1,2,0,2,99,0,826,0,900,2,0
0,34.2383561643836,1,2,8,2,99,0,820,1594,1000,1,0
0,22.7041095890411,1,1,8,8,0,0,1,1641,500,1,0
0,28.5506849315069,1,2,8,2,99,5.32054794520548,854,1552,2400,3,0
0,67.1342465753425,2,1,9,9,99,0,971,1545,3500,2,0
0,57.5671232876712,2,2,8,9,99,0,927,1566,1070,2,0
0,35.1753424657534,1,1,0,2,99,17.9150684931507,820,0,2750,2,0
0,36.8794520547945,1,2,0,2,99,0,820,1641,1500,2,0
0,27.9753424657534,1,1,8,2,99,9.32328767123288,858,0,1500,3,0
0,32.8438356164384,1,2,8,1,7,12.3260273972603,1021,0,3300,2,0
0,30.8575342465753,1,2,0,2,99,0,820,1724,1600,2,0
0,21.1232876712329,1,1,8,8,0,0,1,1142,500,2,0
0,41.1753424657534,1,2,0,2,99,0,820,0,1500,2,0
0,49.1753424657534,1,2,8,2,99,23.3315068493151,946,0,1800,2,0
0,34.3397260273973,1,2,8,1,12,0,1041,1689,4500,2,1
0,43.9698630136986,1,2,8,2,99,0,832,1900,900,2,0
0,27.3315068493151,2,2,0,99,99,3.82191780821918,779,0,0,2,0
0,38.3561643835616,2,2,8,2,99,0,779,1648,1150,2,0
0,55.2438356164384,1,2,9,9,17,0,1072,1809,0,2,1
0,41.7972602739726,1,2,8,2,99,0,878,1672,1600,3,0
0,22.0547945205479,2,1,0,8,99,0,1,1626,500,1,0
0,40.8602739726027,1,1,81,9,99,0,882,1641,500,2,0
0,35.4712328767123,1,1,8,2,99,19.3287671232877,940,0,2261,2,1
0,22.4383561643836,1,1,8,2,99,0,661,0,1014,2,0
0,51.3205479452055,2,2,0,9,99,0,875,1820,3000,2,0
0,28.6465753424658,1,2,81,2,99,0,832,1423,1500,1,0
0,25.3041095890411,1,1,0,2,99,0,636,0,1100,1,1
0,25.9534246575342,2,2,8,2,99,1.07123287671233,752,1745,0,1,0
0,19.8904109589041,1,1,81,8,0,0,1,1142,500,2,0
0,41.2931506849315,2,2,81,2,99,7.32054794520548,779,0,0,2,0
0,29.9424657534247,1,1,81,2,99,0,802,1163,1200,3,0
0,50.3506849315068,2,2,8,6,0,0,857,1408,500,3,0
0,27.2328767123288,2,2,0,2,99,0,835,1715,950,2,0
0,20.1561643835616,1,1,8,2,99,1.82191780821918,526,0,950,2,0
0,49.558904109589,1,2,8,9,17,0,954,1706,4606,3,1
0,20.6904109589041,2,1,8,2,99,0,500,0,959,2,1
0,20.8191780821918,1,1,0,8,0,0,1,1656,500,1,0
0,45.013698630137,2,2,8,2,99,0,961,1565,1500,2,0
0,35.3397260273973,1,2,2,11,99,0,934,1552,0,3,0
0,26.0465753424658,2,1,8,8,99,0,1,0,500,2,0
0,21.186301369863,2,1,8,2,99,4.48767123287671,558,0,952,2,1
0,24.7479452054795,1,1,8,2,99,0,872,1745,1078,2,0
0,67.3616438356164,1,2,8,9,99,0,792,1697,994,1,1
0,50.1369863013699,1,1,8,2,27,2.31780821917808,857,1664,970,2,1
0,41.7095890410959,2,2,8,2,99,3.31780821917808,899,1163,960,2,0
0,23.841095890411,2,1,8,8,0,0,1,0,500,3,0
0,20,1,1,0,2,99,1.48493150684931,520,0,1000,3,0
0,35.6630136986301,2,2,8,2,99,17.2438356164384,897,0,1030,2,1
0,74.5753424657534,1,2,9,2,5,0,1014,1809,6000,2,0
0,48.1013698630137,1,2,0,2,99,23.3315068493151,878,0,1500,3,0
0,24.6164383561644,1,2,8,2,99,0,722,1900,980,2,0
0,36.3424657534247,1,2,8,2,99,0,878,1751,867,2,1
0,42.0328767123288,1,2,81,2,99,0.989041095890411,820,718,2500,1,0
0,19.7178082191781,1,1,8,2,99,1.65205479452055,470,0,1075,2,1
0,31.6821917808219,1,1,81,2,99,0,796,1850,1000,3,1
0,50.7698630136986,2,2,81,9,99,0,801,1900,1900,2,1
0,26.4657534246575,1,1,8,2,23,8.32328767123288,922,0,9000,2,0
0,33.0109589041096,1,1,0,1,20,0,903,1900,2500,2,0
0,27.5068493150685,1,1,8,1,5,0,1055,1572,7000,1,0
0,54.6027397260274,1,2,8,9,99,0,974,1587,1780,2,1
0,38.9397260273973,2,1,8,2,99,0,875,1389,1200,1,0
0,29.0931506849315,1,2,81,2,99,0,832,1790,2500,3,0
0,31.3287671232877,1,1,81,2,99,0,866,1163,2000,2,1
0,48.1671232876712,1,2,0,2,99,0,820,1394,2500,1,0
0,68.6986301369863,2,1,8,6,0,0,851,1525,2100,2,0
0,25.0191780821918,1,1,8,8,0,0,1,0,500,2,0
0,19.0054794520548,1,1,0,8,0,0,1,0,500,1,0
0,25.7232876712329,1,1,0,8,0,0,1,0,500,2,0
0,56.0246575342466,1,2,8,9,99,3.15616438356164,918,1236,3861,2,1
0,19.2356164383562,1,1,8,8,0,0,1,1312,500,2,0
0,19.5479452054795,1,1,0,8,0,0,1,1596,500,2,0
0,32.958904109589,1,2,8,2,99,8.40821917808219,826,0,1000,2,0
0,33.8739726027397,1,2,0,2,99,0,728,0,950,2,0
0,34.2465753424658,1,2,8,2,99,19.1671232876712,934,0,4816,1,1
0,33.4602739726027,1,2,8,2,99,0,940,1339,1500,2,0
0,64.0109589041096,1,1,8,9,99,0,774,1900,1397,3,1
0,39.9232876712329,1,2,0,99,99,2.31780821917808,713,522,1100,2,1
0,36.2328767123288,1,2,8,4,99,0,2,1656,1940,3,1
0,26.7260273972603,1,1,8,2,99,0,778,0,1290,3,0
0,39.5095890410959,1,2,8,2,99,23.3315068493151,878,0,4000,3,0
0,62.558904109589,1,2,81,9,21,0,904,1724,2000,3,0
0,24.9917808219178,2,1,81,8,0,0,1,1715,500,3,0
0,21.1150684931507,2,1,0,8,99,0,1,1656,500,1,0
0,24.6904109589041,1,1,81,2,99,2.31780821917808,657,0,967,1,1
0,31.4054794520548,1,2,2,11,27,0,826,1700,8000,2,0
0,26.1095890410959,1,1,0,99,99,1.31780821917808,805,1775,2670,2,1
0,20.8164383561644,2,1,0,8,0,0,1,1715,500,3,0
0,28.5643835616438,2,1,8,2,99,0,949,1277,0,1,0
0,50.8958904109589,1,2,0,11,27,3.48493150684931,734,0,5000,2,0
0,46.186301369863,1,1,8,1,23,25.3342465753425,1029,0,2200,2,0
0,53.1342465753425,1,2,8,1,99,0,985,1724,0,2,1
0,51.0520547945206,1,2,8,9,99,0,904,0,4600,2,0
0,29.8356164383562,2,1,8,9,99,0,833,0,600,2,1
0,32.7342465753425,1,2,81,99,99,2.31780821917808,807,1733,1500,2,0
0,32.972602739726,1,2,8,2,99,0,878,1809,0,3,0
0,58.8493150684931,1,2,9,1,21,26.3342465753425,1091,0,0,3,1
0,50.6602739726027,2,1,8,9,99,0,845,0,1331,2,0
0,46.7041095890411,1,2,0,2,99,4.32054794520548,770,0,3500,2,0
0,26.3890410958904,2,2,81,2,99,0,835,1715,1000,2,0
0,27.9260273972603,1,2,8,2,99,0,882,1418,1500,2,0
0,66.7808219178082,1,1,9,9,99,0,950,1680,0,3,0
0,20.558904109589,1,1,8,8,0,0,1,1352,500,2,0
0,36.6712328767123,1,1,9,1,21,0,1061,1108,2763,2,1
0,42.8109589041096,2,1,0,2,99,25.3342465753425,761,0,950,1,1
0,50.2630136986301,1,2,81,1,99,22.5835616438356,1023,0,2754,3,0
0,32.2575342465753,1,2,8,2,99,0,758,1201,0,3,1
0,20.6109589041096,1,1,0,8,0,0,1,1656,500,2,0
0,21.2602739726027,2,1,0,8,0,0,1,0,500,3,0
0,24.7150684931507,1,1,8,2,99,0,872,1799,3000,2,0
0,29.2520547945205,2,2,81,2,99,0,835,1611,1000,2,0
0,34.2164383561644,1,2,0,2,99,0,820,1461,3000,2,0
0,38.5808219178082,1,2,8,1,21,0,1079,1299,3651,2,1
0,25.3342465753425,2,2,0,2,99,0,767,1880,3100,2,0
0,26.1506849315068,1,2,8,2,99,0,722,1594,0,1,1
0,40.5972602739726,2,2,2,11,99,0,893,1488,10000,2,0
0,34.9013698630137,1,2,8,11,99,0,848,1331,8000,2,0
0,57.1232876712329,1,2,6,9,99,0,916,1609,18256,2,1
0,19.4821917808219,1,1,0,8,0,0,1,0,500,1,0
0,24.013698630137,1,2,8,2,99,0,816,1018,980,2,0
0,28.8,1,1,8,2,99,0,916,1601,6000,3,0
0,35.2465753424658,2,2,8,5,3,0,973,1733,3632,2,1
0,67.2164383561644,1,2,8,9,99,0,960,1325,1802,2,1
0,64.3780821917808,2,1,8,9,99,0,853,0,0,2,1
0,38.3890410958904,2,2,8,2,99,0,773,1317,1948,1,1
0,73.1753424657534,2,1,81,9,99,0,1025,1809,5000,1,0
0,50.1780821917808,1,2,8,1,7,0,999,1601,3600,3,0
0,38.6520547945205,2,1,2,11,27,0,937,1337,0,2,0
0,38.6958904109589,2,2,0,2,99,7.32054794520548,779,0,2000,2,0
0,26.3342465753425,1,1,8,1,99,1.15616438356164,1008,1488,2700,2,1
0,64.813698630137,1,2,8,9,99,0,916,1545,4000,2,0
0,63.6684931506849,1,2,8,2,99,0,958,1724,0,2,1
0,35.9561643835616,2,1,8,1,21,13.3260273972603,1076,0,4000,2,0
0,70.5780821917808,2,1,8,9,99,0,927,1805,3896,2,1
0,22.5452054794521,2,1,0,8,0,0,1,1111,500,2,0
0,40.013698630137,2,2,8,9,99,0,971,1566,1450,2,0
0,22.6931506849315,1,1,0,8,0,0,1,0,500,2,0
0,34.4164383561644,2,2,0,6,0,0,789,0,500,1,0
0,40.0904109589041,2,2,8,11,99,0,949,0,500,1,0
0,39.9342465753425,1,2,81,2,99,0,940,1488,1500,2,0
0,55.4547945205479,2,2,8,9,99,0,813,1742,973,2,1
0,24.4520547945205,1,1,8,2,99,2.31780821917808,783,0,0,2,0
0,21.3424657534247,1,1,0,8,0,0,1,0,500,1,0
0,50.7698630136986,2,1,0,9,99,0,783,0,1000,2,0
0,22.8356164383562,1,1,8,2,99,0,605,1423,1002,2,1
0,21.3424657534247,1,1,8,2,99,3.9041095890411,605,1760,1500,2,0
0,72.758904109589,1,1,0,9,99,0,822,0,900,2,0
0,29.4328767123288,1,2,81,2,99,0,814,1672,1200,3,0
0,73.3315068493151,1,2,81,9,99,0,918,575,870,2,1
0,22.4191780821918,1,1,0,8,0,0,1,1626,500,2,0
0,20.9945205479452,1,1,0,2,99,0,485,0,950,2,0
0,76.7616438356164,2,1,0,9,99,0,847,1376,900,1,1
0,22.8712328767123,2,1,0,8,0,0,1,0,500,2,0
0,22.1260273972603,2,1,0,8,0,0,1,1626,500,2,0
0,28.427397260274,2,2,0,2,99,0,835,1558,1906,2,0
0,64.0739726027397,1,2,8,9,99,0,850,1706,1100,1,1
0,49.3506849315068,2,2,8,1,21,13.3260273972603,1100,0,2951,2,1
0,21.5123287671233,1,1,0,2,99,0,541,0,1000,2,0
0,21.6027397260274,1,1,0,1,99,0,642,1374,2100,2,0
0,39.3178082191781,1,2,8,2,99,0,784,1339,2500,2,0
0,70.2027397260274,1,2,8,9,99,0,916,1733,12392,2,1
0,51.8849315068493,1,1,8,9,99,0,866,1706,2092,1,1
0,42.227397260274,1,2,81,2,99,0,828,1552,3100,2,0
0,31.841095890411,1,1,9,2,3,0,882,1519,4132,2,0
0,41.4109589041096,1,2,81,99,99,2.31780821917808,743,1566,1500,1,1
0,32.1616438356164,1,2,0,99,99,3.23287671232877,758,543,1500,1,1
0,74.4520547945205,2,2,8,9,99,39.3424657534247,865,0,1200,1,0
0,25.7013698630137,1,2,8,2,99,4.23561643835616,752,0,1500,1,1
0,36.3397260273973,1,2,0,2,99,0,820,1895,1208,2,0
0,28.6383561643836,1,2,0,99,99,4.15616438356164,758,1328,1500,1,1
0,29.3260273972603,1,2,8,2,99,0,822,543,1500,2,0
0,24.9616438356164,1,1,8,8,0,0,1,0,500,3,0
0,24.3342465753425,1,1,0,2,99,0,734,1127,1200,2,0
0,57.1205479452055,1,2,8,2,99,19.3287671232877,838,0,3000,3,0
0,30.7753424657534,2,1,0,1,21,10.3232876712329,950,0,2700,1,0
0,38.5287671232877,1,2,8,2,99,0,940,1745,3500,2,0
0,29.4767123287671,2,1,8,2,99,3.31780821917808,891,1273,1200,3,0
0,36.3315068493151,1,2,81,2,99,0,878,0,0,3,0
0,25.586301369863,1,1,0,1,17,4.48767123287671,931,1418,3068,2,0
0,66.172602739726,2,2,6,9,99,0,933,1809,1000,2,0
0,46.413698630137,1,2,6,2,3,4.23561643835616,964,1715,10493,2,1
0,21.5671232876712,1,1,0,8,99,0,1,1023,500,2,0
0,31.7561643835616,1,2,81,1,17,8.07397260273973,1017,0,3000,2,0
0,26.0849315068493,2,1,8,2,99,0,873,1656,0,3,0
0,41.2493150684932,1,2,81,1,20,19.3287671232877,1041,0,5493,2,0
0,39.4246575342466,1,2,8,2,99,0,884,1809,981,2,1
0,22.5671232876712,1,1,8,8,0,0,1,0,500,2,0
0,38.2849315068493,2,1,8,1,21,11.6575342465753,1070,0,2000,1,0
0,43.0328767123288,1,2,17,11,27,0,828,1320,1000,2,0
0,38.2054794520548,2,2,8,2,99,0,973,1656,2000,2,0
0,25.8657534246575,2,1,8,8,0,0,1,0,500,2,0
0,29.5342465753425,1,1,81,2,28,1.15616438356164,849,1641,1000,2,1
0,34.3397260273973,1,2,0,2,99,0,758,1656,1000,3,1
0,23.0027397260274,1,1,8,8,0,0,1,1656,500,2,0
0,35.8438356164384,1,1,8,2,99,8.32328767123288,860,0,906,1,1
0,43.0520547945206,1,2,8,2,99,0,832,1799,1776,2,1
0,30.3561643835616,1,2,81,2,99,1.15616438356164,799,1809,1200,3,0
0,30.3369863013699,1,1,0,2,99,0,746,0,1000,2,1
0,70.3342465753425,1,2,8,9,99,0,912,1565,3000,3,0
0,48.158904109589,2,1,8,9,99,0,897,1058,900,1,0
0,23.3561643835616,1,1,81,2,99,0,479,0,1400,1,0
0,54.3479452054795,1,2,81,2,99,0,782,0,1080,2,0
0,21.3315068493151,2,1,8,2,23,0,568,0,1919,3,1
0,28.3369863013699,1,1,0,2,9,2.15616438356164,799,1587,0,3,0
0,22.3315068493151,2,1,0,2,99,0,538,0,1000,2,0
0,27.2054794520548,1,1,0,2,99,0,802,1477,1500,2,0
0,61.3342465753425,2,2,8,2,99,0,859,1418,1500,2,0
0,63.5534246575342,1,2,8,1,99,35.3397260273973,979,0,1900,1,0
0,54.172602739726,1,1,0,2,99,22.3315068493151,728,0,1500,2,0
0,27.9753424657534,1,2,8,2,99,0,876,0,1036,3,1
0,50.3452054794521,1,2,8,2,27,4.32054794520548,884,1538,0,1,0
0,22.3068493150685,2,1,0,8,0,0,1,1477,500,2,0
0,25.7972602739726,1,1,8,2,14,2.65205479452055,795,0,1485,2,0
0,65.1150684931507,1,2,0,9,99,0,798,1656,1100,2,0
0,29.0082191780822,2,1,8,2,99,4.32054794520548,955,0,2554,2,1
0,47.0575342465753,2,1,8,1,23,0,1044,1779,2917,2,1
0,22.2520547945205,1,1,0,8,0,0,1,1656,500,1,0
0,35.4,1,2,8,1,20,0,1041,1648,0,2,1
0,55.4958904109589,1,2,0,2,99,0,776,795,4000,1,0
0,20.1397260273973,1,1,0,8,0,0,1,1401,500,2,0
0,21.7452054794521,2,1,8,8,99,0,1,1566,500,3,0
0,31.1561643835616,1,1,8,11,27,0,808,1601,1500,2,0
0,26.4602739726027,2,2,8,2,99,5.23561643835616,887,1283,1033,3,1
0,45.1506849315069,1,2,81,2,99,0,828,1406,1500,2,0
0,38.3643835616438,1,1,8,2,28,1.07123287671233,787,1488,1000,2,0
0,62.1534246575342,1,2,81,2,99,2.31780821917808,767,1519,0,2,0
0,33.7534246575342,1,2,8,2,99,0,882,1558,1000,2,0
0,35.1506849315069,1,2,9,2,12,9.32328767123288,896,0,4993,2,1
0,20.3315068493151,1,1,0,2,99,0,485,1072,1000,2,1
0,24.8904109589041,1,1,8,2,21,0,790,1438,1350,2,0
0,23.5917808219178,2,1,8,8,0,0,1,0,500,2,0
0,33.2739726027397,2,2,81,99,99,0,853,1313,2721,2,1
0,25.8767123287671,1,1,81,99,99,4.23561643835616,790,720,950,1,0
0,33.8520547945205,2,2,8,6,99,9.32328767123288,815,0,500,2,0
0,36.9753424657534,2,2,9,6,0,1.31780821917808,892,1745,0,1,0
0,70.0794520547945,1,2,0,9,4,0,740,1730,770,2,1
0,37.3205479452055,2,2,0,1,23,0.989041095890411,936,1594,3000,2,1
0,26.3972602739726,1,1,8,2,99,0,872,0,1200,3,0
0,27.7671232876712,1,1,8,1,99,0,955,1519,3568,1,1
0,21.3205479452055,1,1,8,8,0,0,1,0,500,3,0
0,51.6328767123288,1,2,8,9,99,0,890,1664,0,2,1
0,41.6547945205479,1,2,8,2,99,6.32054794520548,884,0,950,2,1
0,23.7506849315069,1,1,8,2,99,4.32054794520548,485,0,949,2,0
0,48.6493150684932,1,1,8,2,99,29.1753424657534,864,0,7000,1,0
0,20.3945205479452,2,1,8,8,0,0,1,0,500,2,0
0,38.8,2,1,0,6,0,0,769,1715,500,1,0
0,52.0109589041096,1,1,81,9,99,0,880,0,4000,1,0
0,31.5068493150685,2,2,81,2,99,0,817,0,10000,2,0
0,45.7479452054795,2,1,0,9,99,0,839,1581,800,2,0
0,50.3123287671233,1,2,0,2,99,0,764,0,940,3,1
0,36.2739726027397,1,2,8,2,99,4.07123287671233,786,1632,1100,2,1
0,47.8520547945205,1,2,0,2,99,0,764,1715,949,1,1
0,23.0849315068493,1,1,0,8,0,0,1,1656,500,3,0
0,29.6904109589041,2,2,0,2,99,3.23287671232877,773,543,970,1,0
0,32.2520547945205,2,1,81,2,99,1.48493150684931,784,1641,0,2,0
0,67.7369863013699,1,1,8,9,99,23.1698630136986,894,0,1389,1,0
0,29.4520547945205,1,2,8,1,99,0,959,1300,3110,1,0
0,20.3150684931507,2,1,0,8,0,0,1,0,500,1,0
0,27.2821917808219,2,1,8,8,99,0,1,1566,500,2,0
0,49.4219178082192,1,2,8,2,99,0,946,1745,1500,2,0
0,22.3260273972603,1,1,8,8,99,0,1,1656,500,3,0
0,25.6438356164384,1,1,0,8,0,0,1,0,500,2,0
0,24.3178082191781,1,1,8,8,0,0,1,0,500,2,0
0,54.1671232876712,1,2,81,9,99,0,856,545,1200,1,0
0,20.6356164383562,2,1,8,2,3,0,574,0,1000,2,1
0,61.4082191780822,1,2,0,2,99,0,776,1203,1000,1,0
0,23.5945205479452,1,1,8,2,99,2.73698630136986,546,1271,968,3,1
0,71.1972602739726,1,1,8,9,99,0,894,1900,6000,3,0
0,22.5890410958904,1,1,8,2,99,0,593,0,0,1,0
0,33.0191780821918,1,1,8,2,99,11.6575342465753,814,0,1744,1,1
0,28,1,1,8,1,12,3.4027397260274,923,1310,3377,3,1
0,26.0986301369863,2,1,0,2,99,0,887,1626,1000,3,1
0,30.7972602739726,1,2,8,2,99,0,758,0,755,1,1
0,33.7780821917808,1,2,8,2,99,0,878,1799,3000,2,0
0,53.6821917808219,1,2,0,9,99,0,798,1809,900,2,1
0,22.558904109589,2,1,0,2,99,0,574,1611,950,2,1
0,40.2356164383562,1,2,81,1,99,0,915,1243,2500,3,0
0,38.958904109589,2,2,8,1,23,6.32054794520548,992,0,2926,1,0
0,35.5671232876712,2,1,0,2,99,0,761,0,950,2,0
0,35.7041095890411,1,1,0,2,99,0,796,1438,2000,1,0
0,21.2739726027397,1,1,0,8,99,0,1,1142,500,3,0
0,23.1479452054795,1,1,0,2,99,3.23287671232877,535,1641,1000,3,0
0,22.5205479452055,2,1,0,2,99,0,500,1059,949,2,0
0,53.7095890410959,2,2,8,9,99,0,875,1513,1090,2,0
0,26.7397260273973,1,1,8,99,99,0,878,0,1000,2,0
0,34.841095890411,1,2,0,2,99,4.32054794520548,820,1385,1000,2,0
0,65.2547945205479,2,1,81,6,0,0,789,0,994,1,1
0,50.3506849315068,1,2,81,9,99,0,844,1900,5000,2,0
0,31.1917808219178,1,2,8,2,99,0,826,1565,1100,2,0
0,36.9041095890411,1,2,9,2,99,18.3287671232877,884,0,1200,2,0
0,25.7123287671233,1,1,8,1,99,0,875,1579,2269,2,1
0,27.9506849315068,2,2,81,1,5,0,996,0,2000,2,0
0,24.5013698630137,1,1,0,1,17,0,855,1036,2918,2,0
0,67.8849315068493,1,2,8,9,99,0,912,1733,0,1,0
0,23.0904109589041,1,1,0,2,99,0,479,0,1000,1,1
0,45.1013698630137,1,2,81,11,27,0,832,1225,0,2,0
0,62.8630136986301,2,2,81,9,99,0,887,1700,1650,2,1
0,39.1479452054795,1,1,8,2,99,0,872,1245,1000,3,0
0,24.441095890411,1,1,0,8,99,0,1,1596,500,1,0
0,59.0109589041096,1,2,81,9,21,0,1030,1724,1750,2,0
0,28.3698630136986,1,1,81,2,99,2.23287671232877,757,1594,0,2,1
0,20.5424657534247,2,1,0,8,99,0,1,0,500,2,0
0,22.4082191780822,1,1,8,2,99,0,547,0,710,2,1
0,22.9534246575342,1,1,81,2,99,0,541,1106,900,1,0
0,35.6767123287671,2,1,8,6,0,0,833,0,0,2,0
0,23.0904109589041,1,1,0,2,99,0,479,0,1000,1,0
0,25.5068493150685,1,1,81,8,0,0,1,0,500,1,0
0,24.0575342465753,2,1,8,8,0,0,1,1408,500,2,0
0,28.5506849315069,1,1,8,2,23,2.31780821917808,867,1262,1400,2,0
0,41.7397260273973,1,2,81,2,99,12.3260273972603,940,0,4100,2,0
0,19.1150684931507,2,1,0,8,0,0,1,1596,500,3,0
0,60.4,1,2,8,9,99,0,918,1789,2765,2,1
0,51.8383561643836,1,2,8,9,99,30.3369863013699,904,0,2840,2,1
0,51.1397260273973,1,2,9,9,17,0,950,1900,30000,3,0
0,20.5643835616438,2,1,0,8,0,0,1,1656,500,3,0
0,36.4657534246575,1,2,8,2,99,0,884,1641,1500,2,0
0,35.2767123287671,1,2,81,1,20,12.6602739726027,973,0,0,3,0
0,51.6383561643836,2,2,0,2,99,0,837,1745,1500,1,0
0,43.3150684931507,1,1,8,2,99,2.48493150684931,737,1380,0,2,0
0,70.0794520547945,1,2,8,9,99,0,912,1626,980,1,0
0,37.8219178082192,2,1,81,2,99,0,931,1552,3450,1,0
0,43.7260273972603,1,2,0,2,99,0,770,1626,1000,2,0
0,21.8739726027397,2,1,0,2,99,3.4027397260274,574,0,1500,2,0
0,23.386301369863,2,1,81,8,0,0,1,1865,500,3,0
0,45.0383561643836,1,2,8,2,99,23.3315068493151,822,0,5000,3,0
0,40.572602739726,1,2,0,2,99,0,764,1624,1750,2,0
0,20.5205479452055,2,1,0,8,0,0,1,1536,500,3,0
0,34.0904109589041,2,2,8,2,99,2.15616438356164,952,1225,1000,3,0
0,23.3068493150685,1,1,8,2,99,1.31780821917808,470,1140,951,2,0
0,37.186301369863,2,2,0,99,99,0.989041095890411,779,0,1000,2,0
0,58.0575342465753,1,2,8,9,99,0,798,1670,927,2,1
0,23.9369863013699,1,2,0,2,99,0,497,0,1290,3,0
0,26.9150684931507,1,1,81,2,99,0,796,1317,1409,3,0
0,38.641095890411,1,2,8,1,23,17,1017,0,0,3,0
0,51.772602739726,2,1,8,9,99,0,897,0,1300,2,0
0,39.4164383561644,1,2,81,2,99,0,728,1192,1000,2,0
0,27.3095890410959,1,1,8,2,99,0,864,0,950,2,0
0,19.7753424657534,1,1,0,2,99,0,479,0,1200,3,0
0,47.6493150684932,1,2,8,2,99,0,728,0,950,1,0
0,63.2383561643836,2,1,6,9,99,0,965,1265,0,1,1
0,21.558904109589,1,1,0,8,0,0,1,1596,500,3,0
0,20.9150684931507,1,1,0,8,0,0,1,0,500,3,0
0,19.6767123287671,1,1,0,8,0,0,1,1036,500,3,0
0,26.786301369863,1,1,8,2,99,0,820,1809,1500,2,0
0,20.772602739726,1,2,81,1,23,2.31780821917808,585,1809,4115,3,0
0,24.1260273972603,1,1,8,2,99,0,872,1552,638,2,1
0,26.7534246575342,1,1,9,2,3,0,872,1730,5500,3,0
0,22.3315068493151,1,1,0,8,0,0,1,1685,500,2,0
0,23.5232876712329,1,2,0,2,99,7.32054794520548,503,0,1898,2,0
0,20.7232876712329,1,1,0,8,0,0,1,0,500,3,0
0,19.8712328767123,2,1,0,8,0,0,1,1327,500,1,0
0,50.9232876712329,1,2,8,2,99,23.0849315068493,946,0,3456,2,1
0,35.2301369863014,2,1,0,2,99,1.9041095890411,740,0,1000,1,0
0,24.1671232876712,1,1,8,2,99,0,678,1551,939,2,1
0,28.1917808219178,1,2,81,2,99,0,842,1241,2497,2,0
0,23.3917808219178,2,1,8,4,3,0,2,1616,856,1,1
0,64.1123287671233,2,1,8,9,14,0,907,1706,3981,3,1
0,43.013698630137,1,2,8,1,99,0,853,1779,1700,2,0
0,32.3397260273973,1,2,8,99,99,1.15616438356164,943,1900,2000,2,0
